tin,year,employees_count
7720810481,2018,1
7720810481,2019,1
7720810481,2020,2
7720810481,2021,1
7720810481,2022,1
7720811157,2018,28
7720811157,2019,33
7720811157,2020,28
7720811157,2021,2
7720811157,2022,1
7720812802,2018,11
7720812802,2019,7
7720812802,2020,4
7720815200,2018,1
7720815200,2019,1
7720815200,2020,0
7720815200,2021,0
7720815200,2022,1
7720816123,2018,1
7720818427,2018,1
7720821476,2018,2
7720821476,2019,2
7720821476,2020,0
7720821476,2021,1
7720821476,2022,1
7720824170,2018,1
7720824170,2019,1
7720825061,2018,3
7720825061,2019,3
7720825061,2020,3
7720825061,2021,2
7720825061,2022,2
7720825400,2018,5
7720826523,2018,19
7720826523,2019,17
7720826523,2020,17
7720826523,2021,17
7720826523,2022,16
7720831259,2018,1
7720831259,2019,1
7720846054,2021,4
7720846054,2022,8
7720847379,2021,0
7720847379,2022,0
7720847604,2021,0
7720848291,2021,0
7720848291,2022,0
7720849048,2021,1
7720849048,2022,1
7720849168,2021,1
7720849168,2022,1
7720851512,2021,1
7720851512,2022,1
7720852139,2021,5
7720853615,2021,1
7720853615,2022,2
7720854182,2021,1
7720854182,2022,1
7720854440,2022,1
7720854827,2021,1
7720854827,2022,0
7720854993,2021,0
7720854993,2022,1
7720855556,2021,1
7720855556,2022,1
7720857031,2021,0
7720857031,2022,1
7720857049,2021,0
7720857049,2022,2
7720857137,2021,0
7720857137,2022,1
7720857264,2021,0
7720857264,2022,1
7720857722,2021,0
7720857722,2022,1
7720859303,2022,6
7720860161,2022,1
7720862232,2022,0
7720862313,2022,1
7720865610,2022,0
7720867865,2022,1
7720868227,2022,9
7720870233,2022,1
7720872590,2022,0
7720873202,2022,0
7720873298,2022,1
7720873587,2022,0
7720874615,2022,0
7720874679,2022,0
7720875224,2022,1
7720875471,2022,0
7720881115,2022,0
7720881690,2022,1
7720884300,2022,0
7721053442,2018,1
7721053442,2019,2
7721053442,2020,2
7721053442,2021,2
7721053442,2022,2
7721111045,2018,7
7721111045,2019,7
7721111045,2020,7
7721111045,2021,7
7721111045,2022,6
7721123040,2018,8
7721123040,2019,9
7721123040,2020,9
7721123040,2021,9
7721123040,2022,9
7721148158,2018,1
7721148158,2019,1
7721148158,2020,1
7721148158,2021,1
7721148158,2022,1
7721183280,2018,2
7721183280,2019,2
7721183280,2020,2
7721183280,2021,0
7721183280,2022,1
7721189348,2018,2
7721189348,2019,2
7721189348,2020,3
7721189348,2021,3
7721189348,2022,2
7721218359,2018,1
7721218359,2019,1
7721218359,2020,1
7721218359,2021,1
7721226180,2018,0
7721226180,2019,0
7721227730,2018,1
7721227730,2019,1
7721227730,2020,0
7721227730,2021,1
7721227730,2022,0
7721228036,2018,36
7721228036,2019,35
7721228036,2020,33
7721228036,2021,20
7721228036,2022,22
7721234600,2018,2
7721234600,2019,2
7721281431,2018,3
7721281713,2018,1
7721282139,2021,0
7721283196,2018,1
7721283196,2019,1
7721283196,2020,1
7721283196,2021,1
7721283196,2022,1
7721283950,2018,1
7721283950,2019,0
7721283950,2021,1
7721283950,2022,1
7721295040,2018,1
7721295040,2019,1
7721298428,2018,3
7721298428,2019,4
7721298428,2020,3
7721298428,2021,2
7721298428,2022,1
7721301102,2018,0
7721301102,2019,0
7721301102,2020,1
7721301102,2021,1
7721301102,2022,1
7721319540,2018,1
7721319540,2019,3
7721319540,2021,2
7721319540,2022,3
7721321765,2018,1
7721321765,2019,1
7721321765,2020,1
7721321878,2018,4
7721321878,2019,3
7721321878,2020,4
7721321878,2021,4
7721321878,2022,5
7721328143,2018,1
7721328143,2019,1
7721328143,2020,0
7721328143,2021,1
7721328143,2022,1
7721328288,2018,1
7721328288,2019,1
7721328288,2020,0
7721328288,2021,1
7721328288,2022,1
7721338014,2018,1
7721338014,2019,1
7721338014,2020,1
7721338014,2021,1
7721338014,2022,2
7721339716,2018,1
7721339716,2019,1
7721339716,2020,1
7721339716,2021,1
7721339716,2022,1
7721339748,2018,1
7721339748,2019,0
7721339748,2020,0
7721339748,2021,1
7721339748,2022,0
7721340334,2018,1
7721340334,2019,1
7721346801,2018,6
7721346801,2019,7
7721346801,2020,6
7721346801,2021,6
7721346801,2022,8
7721353301,2018,1
7721353301,2019,1
7721354070,2018,1
7721354070,2019,1
7721354070,2020,1
7721354070,2021,1
7721354070,2022,1
7721369767,2018,1
7721372248,2018,6
7721372248,2019,4
7721372248,2020,2
7721372248,2021,2
7721372248,2022,2
7721372826,2018,1
7721372826,2019,1
7721372826,2021,1
7721372826,2022,1
7721375496,2018,7
7721375496,2019,5
7721375496,2020,4
7721375496,2021,4
7721375496,2022,4
7721392928,2018,3
7721392928,2019,4
7721392928,2020,2
7721392928,2021,2
7721392928,2022,3
7721414522,2018,2
7721438146,2018,0
7721438146,2019,1
7721438146,2020,0
7721438146,2021,0
7721438146,2022,0
7721454483,2018,1
7721454483,2019,1
7721454483,2020,1
7721454483,2021,0
7721454483,2022,1
7721472612,2018,0
7721478188,2018,1
7721478188,2019,1
7721478188,2020,0
7721478188,2021,1
7721478188,2022,1
7721478773,2018,1
7721478773,2019,1
7721478773,2020,4
7721478773,2021,2
7721478773,2022,1
7721480878,2018,1
7721480878,2019,1
7721480878,2020,0
7721480878,2021,1
7721480878,2022,1
7721481536,2018,1
7721481536,2019,1
7721482642,2018,1
7721482642,2021,0
7721486397,2019,3
7721486397,2020,2
7721486397,2021,1
7721486397,2022,1
7721486541,2018,2
7721486541,2019,1
7721486541,2020,1
7721486541,2021,1
7721515351,2018,2
7721515351,2019,2
7721515351,2020,2
7721515351,2021,1
7721515351,2022,1
7721517888,2018,1
7721517888,2019,1
7721548607,2018,1
7721548607,2019,1
7721548607,2020,1
7721548607,2021,1
7721548607,2022,3
7721563570,2019,1
7721563570,2020,1
7721563570,2021,1
7721563570,2022,1
7721564239,2018,1
7721564239,2019,1
7721582037,2018,2
7721582037,2019,2
7721589579,2018,7
7721589579,2019,0
7721589579,2020,0
7721589579,2021,0
7721589579,2022,0
7721590366,2018,1
7721590366,2019,1
7721590366,2020,1
7721590366,2021,1
7721590366,2022,2
7721595445,2018,3
7721595445,2019,3
7721595445,2020,1
7721595445,2021,3
7721595445,2022,1
7721607676,2018,1
7721607676,2019,1
7721607676,2020,1
7721607676,2021,1
7721608454,2018,1
7721608454,2019,1
7721608454,2020,1
7721608454,2021,1
7721608454,2022,1
7721625837,2018,1
7721625837,2019,1
7721625837,2020,1
7721625837,2021,1
7721625837,2022,1
7721628147,2018,4
7721628147,2019,2
7721628147,2020,1
7721628147,2021,1
7721628147,2022,1
7721628838,2018,6
7721628838,2019,5
7721628838,2020,5
7721628838,2021,5
7721628838,2022,5
7721633010,2018,12
7721633010,2019,13
7721633010,2020,20
7721633010,2021,8
7721633010,2022,5
7721654820,2018,1
7721654820,2019,1
7721654820,2020,1
7721654820,2021,1
7721654820,2022,1
7721657807,2018,1
7721657807,2019,1
7721657807,2020,1
7721657807,2021,1
7721657807,2022,1
7721667185,2018,1
7721667185,2019,1
7721667185,2020,0
7721667185,2021,0
7721667185,2022,0
7721667844,2018,1
7721668118,2018,1
7721668118,2019,1
7721678934,2018,1
7721678934,2019,1
7721678934,2020,1
7721678934,2021,1
7721678934,2022,1
7721682384,2018,1
7721682384,2019,1
7721682850,2018,3
7721682850,2019,3
7721682850,2020,1
7721682850,2021,1
7721682850,2022,1
7721684021,2018,1
7721684021,2019,1
7721684021,2020,1
7721684021,2021,2
7721684021,2022,4
7721689125,2018,7
7721689125,2019,6
7721689125,2020,6
7721689125,2021,5
7721689125,2022,4
7721691117,2018,7
7721691117,2019,8
7721691117,2020,7
7721691117,2021,8
7721691117,2022,6
7721691646,2019,1
7721695930,2018,1
7721695930,2019,1
7721695930,2020,1
7721701125,2018,1
7721716153,2018,6
7721716153,2019,1
7721716153,2020,1
7721716153,2021,1
7721716153,2022,1
7721719475,2018,1
7721721280,2018,0
7721721280,2019,1
7721721280,2020,0
7721721611,2018,0
7721721611,2019,0
7721721611,2020,0
7721721611,2021,0
7721721611,2022,0
7721722647,2018,2
7721722647,2019,1
7721722975,2018,2
7721722975,2019,2
7721722975,2020,1
7721722975,2021,0
7721722975,2022,1
7721723961,2019,1
7721729240,2020,1
7721729635,2018,4
7721729635,2019,3
7721729635,2020,3
7721729635,2021,2
7721729635,2022,1
7721732860,2018,1
7721746800,2018,1
7721746800,2019,1
7721746800,2020,1
7721746800,2021,1
7721746800,2022,1
7721747426,2018,1
7721747426,2019,1
7721747426,2020,1
7721749920,2018,1
7721750644,2018,1
7721750644,2019,1
7721750644,2020,1
7721750644,2021,2
7721750644,2022,3
7721761639,2018,2
7721761639,2019,3
7721761639,2020,3
7721763570,2018,2
7721763570,2019,2
7721763570,2020,2
7721766676,2018,0
7721766676,2019,0
7721766676,2020,1
7721766676,2021,0
7721766676,2022,0
7721769395,2018,1
7721769395,2019,1
7721769395,2022,2
7721773722,2018,1
7721773722,2019,1
7721773722,2020,1
7721773722,2021,1
7721773722,2022,1
7721778047,2018,0
7721778047,2019,3
7721778047,2020,2
7721778047,2021,3
7721778047,2022,1
7721778784,2018,1
7721778784,2019,1
7721778784,2020,1
7721778784,2021,2
7721778784,2022,3
7721784788,2018,1
7721784788,2019,1
7721784788,2020,0
7721784788,2021,1
7721784788,2022,1
7721787690,2018,1
7721787919,2018,1
7721787919,2019,1
7721787919,2020,1
7721787919,2021,1
7721787919,2022,1
7721788581,2018,1
7721793782,2018,3
7721793782,2019,5
7721793782,2020,3
7721793782,2021,3
7721793782,2022,4
7721795067,2018,2
7721795067,2019,2
7721795067,2020,4
7721795067,2021,5
7721795067,2022,5
7721795204,2018,1
7721795204,2019,5
7721795204,2020,80
7721795204,2021,150
7721795204,2022,167
7721795821,2018,19
7721795821,2019,13
7721795821,2020,10
7721795821,2021,9
7721800648,2018,0
7721800648,2019,0
7721800648,2020,0
7721801313,2018,1
7721801313,2019,1
7721802807,2018,1
7721802807,2019,1
7721802807,2020,1
7721802807,2021,1
7721802959,2018,1
7721802959,2019,1
7721802959,2020,0
7721802959,2021,1
7721803430,2018,2
7721803430,2019,1
7721803430,2020,1
7721803430,2021,1
7721803430,2022,1
7721806671,2018,1
7721806671,2019,1
7721806671,2020,1
7721806671,2021,1
7721806671,2022,1
7721807058,2018,1
7721807058,2019,1
7721810325,2018,1
7721810325,2019,1
7721810325,2020,1
7721810325,2021,1
7721810325,2022,1
7721811287,2018,1
7721811287,2019,1
7721812548,2018,1
7721819769,2019,0
7721819769,2020,0
7721820789,2018,1
7721820789,2019,1
7721820789,2020,1
7721823405,2019,2
7721823405,2020,2
7721824663,2018,3
7721824663,2019,4
7721824663,2020,3
7721824663,2021,3
7721824663,2022,0
7721828322,2018,1
7721828322,2019,1
7721828322,2020,0
7721828322,2021,0
7721828322,2022,0
7721828989,2018,1
7721828989,2019,1
7721828989,2020,1
7721828989,2021,1
7721828989,2022,2
7721831364,2018,1
7721831364,2019,1
7721831364,2020,1
7721831364,2021,2
7721831364,2022,4
7721833636,2018,1
7721833636,2019,1
7721833636,2020,5
7721833636,2021,2
7721833636,2022,1
7721834140,2018,1
7721834140,2019,1
7721834140,2020,1
7721834140,2021,2
7721834140,2022,2
7721835168,2020,0
7721835168,2021,1
7721835778,2018,1
7721835778,2019,1
7721835778,2020,1
7721835778,2021,1
7721835778,2022,1
7721837101,2018,4
7721837101,2019,1
7721837101,2020,1
7721837101,2021,0
7721837101,2022,1
7721837454,2018,1
7721838264,2018,0
7721838264,2019,1
7721838264,2020,0
7721838264,2021,1
7721838810,2018,8
7721838810,2019,6
7721838810,2020,1
7721838810,2021,1
7721838810,2022,1
7721839109,2018,1
7721839109,2019,1
7721839109,2020,1
7721839109,2021,1
7721840584,2018,1
7721840584,2019,1
7721840584,2020,0
7721840584,2021,0
7721840584,2022,1
7721841161,2018,0
7721841161,2019,0
7721841161,2022,1
7721842172,2018,1
7721842172,2019,2
7721842172,2020,6
7721842172,2021,7
7721842172,2022,3
7721842888,2018,1
7721842888,2019,1
7721842888,2020,1
7721842888,2021,1
7721842888,2022,0
7721849643,2018,3
7721854210,2018,1
7721854210,2019,1
7721854210,2020,1
7721854210,2021,1
7721854210,2022,1
7721854322,2018,45
7721854322,2019,57
7721854322,2020,45
7721854322,2021,60
7721854322,2022,59
7722063690,2018,1
7722063690,2019,1
7722063690,2020,1
7722063690,2021,1
7722103720,2018,2
7722103720,2019,2
7722103720,2020,2
7722103720,2021,2
7722103720,2022,2
7722131252,2018,2
7722131252,2019,2
7722131252,2020,2
7722131252,2021,3
7722131252,2022,4
7722135987,2018,1
7722135987,2019,1
7722135987,2020,1
7722151925,2018,10
7722151925,2019,9
7722151925,2020,10
7722151925,2021,9
7722151925,2022,7
7722161698,2018,1
7722161698,2019,1
7722161698,2020,2
7722161698,2021,2
7722161698,2022,1
7722175034,2018,1
7722175034,2019,1
7722175034,2020,1
7722177391,2018,7
7722177391,2019,9
7722177391,2020,7
7722177391,2021,6
7722177391,2022,7
7722177761,2020,1
7722191068,2018,2
7722191068,2019,2
7722191068,2020,1
7722191068,2021,1
7722191068,2022,1
7722215826,2018,2
7722215826,2019,2
7722215826,2020,2
7722215826,2021,2
7722215826,2022,2
7722221139,2018,0
7722221139,2019,0
7722221139,2020,0
7722221139,2021,0
7722222358,2018,1
7722222358,2019,2
7722222358,2020,2
7722222358,2021,2
7722222358,2022,2
7722247345,2018,3
7722247345,2019,3
7722247345,2020,2
7722247345,2021,1
7722247345,2022,0
7722259397,2018,2
7722259397,2019,2
7722259397,2020,2
7722259397,2021,1
7722259397,2022,0
7722263700,2018,5
7722263700,2019,4
7722263700,2020,3
7722263700,2021,3
7722263700,2022,3
7722293366,2018,0
7722293366,2019,1
7722293366,2020,4
7722293366,2021,1
7722293366,2022,1
7722301190,2018,1
7722301190,2019,1
7722301190,2020,1
7722301190,2021,1
7722301190,2022,1
7722313333,2018,1
7722313333,2019,1
7722314295,2018,3
7722314295,2019,1
7722314295,2020,1
7722314295,2021,1
7722315323,2018,13
7722315323,2019,14
7722315323,2020,12
7722315323,2022,11
7722315362,2019,22
7722315362,2020,20
7722315362,2021,20
7722315362,2022,19
7722315517,2018,13
7722315517,2020,10
7722315517,2021,11
7722315517,2022,14
7722315549,2018,53
7722315549,2020,32
7722315549,2021,33
7722315549,2022,30
7722315732,2018,1
7722315732,2019,1
7722315732,2020,1
7722317296,2018,4
7722317296,2019,6
7722317296,2020,0
7722317296,2021,6
7722317296,2022,6
7722319550,2018,1
7722319550,2019,1
7722319550,2020,1
7722319550,2021,1
7722319550,2022,2
7722320475,2018,4
7722320475,2019,0
7722320475,2020,0
7722320475,2021,1
7722320475,2022,0
7722321888,2018,2
7722321888,2019,2
7722321888,2020,2
7722321888,2021,2
7722321888,2022,2
7722322070,2018,1
7722322070,2019,1
7722322070,2020,1
7722322070,2021,1
7722323451,2018,0
7722323451,2019,1
7722323451,2020,0
7722323451,2021,1
7722325635,2018,1
7722325635,2019,1
7722325635,2020,2
7722325635,2021,3
7722325635,2022,3
7722327054,2018,2
7722327054,2019,2
7722327054,2020,2
7722327054,2021,2
7722327054,2022,3
7722327174,2018,15
7722327174,2019,15
7722327174,2020,13
7722327174,2021,12
7722327174,2022,11
7722332784,2018,4
7722332784,2019,3
7722332784,2020,3
7722332784,2021,2
7722332784,2022,5
7722333555,2018,1
7722333555,2019,1
7722333555,2020,1
7722333555,2021,1
7722333555,2022,1
7722334816,2018,3
7722335979,2018,0
7722335979,2019,1
7722335979,2020,1
7722335979,2021,1
7722335979,2022,1
7722336524,2018,1
7722336524,2019,1
7722336524,2020,1
7722336524,2021,1
7722336524,2022,1
7722336718,2018,1
7722336718,2019,2
7722336718,2020,2
7722337038,2018,2
7722337038,2019,1
7722337038,2020,1
7722337038,2021,1
7722337119,2018,1
7722339074,2018,1
7722339074,2019,1
7722339074,2020,1
7722339074,2021,1
7722339074,2022,1
7722340746,2018,3
7722340746,2019,5
7722340746,2020,6
7722340746,2021,3
7722340746,2022,0
7722341010,2018,1
7722341010,2019,1
7722341010,2020,1
7722341010,2021,0
7722341010,2022,0
7722341228,2018,3
7722341228,2019,3
7722341228,2020,3
7722341228,2021,2
7722341228,2022,2
7722342888,2018,1
7722342888,2019,1
7722342888,2020,0
7722342888,2021,1
7722342888,2022,1
7722343320,2018,2
7722343320,2019,2
7722343320,2020,0
7722343320,2021,3
7722343320,2022,3
7722345494,2018,3
7722345494,2019,3
7722345494,2020,2
7722345991,2018,0
7722347276,2018,1
7722347276,2019,1
7722347276,2020,1
7722347540,2018,3
7722347540,2019,3
7722347540,2020,3
7722347540,2021,3
7722347540,2022,3
7722347928,2018,2
7722347928,2019,1
7722347928,2020,1
7722347928,2021,0
7722347928,2022,0
7722348390,2018,1
7722348390,2019,1
7722348390,2020,0
7722348390,2021,0
7722349393,2018,1
7722349393,2019,1
7722349393,2020,1
7722349393,2021,1
7722349393,2022,1
7722350159,2018,1
7722350159,2019,1
7722350159,2020,1
7722350159,2021,1
7722350159,2022,1
7722357725,2018,1
7722359948,2018,1
7722359948,2019,1
7722359948,2020,1
7722359948,2021,1
7722359948,2022,7
7722361111,2018,0
7722361111,2019,1
7722362228,2018,1
7722362404,2018,1
7722362404,2019,1
7722362404,2020,1
7722362404,2021,1
7722362404,2022,1
7722362813,2018,1
7722363503,2018,5
7722364909,2018,26
7722364909,2019,32
7722364909,2020,19
7722364909,2021,6
7722364909,2022,6
7722368854,2018,1
7722370250,2018,1
7722370250,2019,1
7722370250,2020,1
7722370250,2021,2
7722370250,2022,2
7722371790,2018,1
7722373477,2018,1
7722377337,2018,2
7722377760,2019,3
7722377760,2020,0
7722377760,2022,3
7722378228,2018,0
7722378228,2019,0
7722378404,2018,1
7722378404,2019,1
7722378404,2020,0
7722378926,2018,1
7722378926,2019,1
7722378926,2020,1
7722378926,2021,1
7722378926,2022,1
7722380467,2018,1
7722380467,2019,5
7722380467,2020,7
7722380467,2021,6
7722380467,2022,5
7722382175,2019,0
7722382175,2020,0
7722382175,2021,0
7722382175,2022,0
7722382961,2018,0
7722382961,2019,0
7722384863,2018,1
7722384863,2019,1
7722384863,2020,1
7722387198,2018,1
7722387198,2021,1
7722387198,2022,1
7722387430,2018,3
7722387430,2019,3
7722387430,2021,2
7722388339,2018,1
7722388339,2019,1
7722388339,2020,1
7722388339,2022,0
7722389734,2018,1
7722390017,2018,0
7722391532,2018,5
7722391532,2019,6
7722391532,2020,5
7722391532,2021,1
7722391532,2022,1
7722391677,2018,0
7722391677,2019,1
7722391677,2020,1
7722391677,2021,1
7722391677,2022,0
7722394283,2018,1
7722394283,2019,1
7722394283,2020,1
7722394283,2021,1
7722394283,2022,1
7722394413,2018,2
7722394413,2019,2
7722394413,2020,2
7722394413,2021,2
7722394759,2018,1
7722394759,2019,2
7722394759,2020,1
7722394759,2021,2
7722394759,2022,2
7722395199,2018,2
7722395199,2019,1
7722395199,2020,2
7722395199,2021,13
7722395199,2022,8
7722396820,2019,1
7722396820,2020,3
7722396820,2021,4
7722396820,2022,7
7722397446,2018,0
7722397446,2019,1
7722397446,2020,1
7722397446,2021,1
7722397446,2022,1
7722397968,2018,1
7722398810,2018,1
7722398810,2019,1
7722398810,2020,1
7722403844,2018,1
7722403844,2019,1
7722404703,2018,1
7722404703,2019,0
7722404703,2020,0
7722404990,2018,0
7722404990,2019,1
7722404990,2020,0
7722404990,2021,0
7722405601,2018,6
7722407165,2018,1
7722407165,2019,2
7722407165,2020,3
7722407165,2021,4
7722407165,2022,4
7722407729,2019,1
7722407729,2020,1
7722407729,2021,2
7722407729,2022,1
7722407824,2018,1
7722407824,2019,1
7722407824,2020,1
7722408105,2019,0
7722408105,2020,0
7722408105,2021,0
7722408105,2022,1
7722408169,2018,7
7722408169,2019,8
7722408169,2020,9
7722408169,2021,9
7722408169,2022,9
7722408828,2018,0
7722408874,2018,1
7722408874,2019,1
7722408874,2020,1
7722408874,2021,4
7722408874,2022,2
7722411806,2018,3
7722411806,2019,3
7722411806,2020,2
7722411806,2021,2
7722411806,2022,8
7722412133,2018,1
7722412133,2019,1
7722412133,2020,1
7722412133,2021,4
7722416064,2018,2
7722416064,2019,3
7722416064,2020,2
7722416064,2021,1
7722416988,2019,2
7722416988,2020,1
7722416988,2021,4
7722416988,2022,5
7722417678,2018,1
7722419280,2018,6
7722419280,2019,9
7722419280,2020,10
7722419280,2021,13
7722419280,2022,19
7722425870,2018,0
7722425870,2019,2
7722425870,2020,0
7722425870,2021,0
7722425870,2022,1
7722430414,2018,1
7722430414,2019,1
7722430414,2020,0
7722430414,2021,1
7722430414,2022,1
7722437402,2018,1
7722444304,2018,3
7722444304,2019,5
7722444304,2020,4
7722444304,2021,4
7722444304,2022,4
7722445347,2018,1
7722445347,2019,1
7722445347,2020,1
7722445749,2018,3
7722445749,2019,8
7722445749,2020,9
7722445749,2021,14
7722445749,2022,15
7722446598,2018,1
7722449944,2018,1
7722450611,2018,0
7722450611,2019,0
7722450611,2020,1
7722450611,2021,1
7722450611,2022,1
7722453718,2018,1
7722459815,2018,1
7722459815,2019,1
7722459815,2020,0
7722459861,2018,1
7722459861,2019,1
7722459861,2020,1
7722460987,2019,0
7722460987,2020,2
7722460987,2021,2
7722460987,2022,1
7722461130,2018,2
7722461130,2019,5
7722461130,2020,6
7722461130,2021,3
7722461130,2022,3
7722461148,2018,1
7722461148,2019,4
7722461148,2020,3
7722461148,2021,2
7722464935,2018,1
7722464935,2019,2
7722464935,2020,2
7722464935,2021,1
7722464935,2022,2
7722465512,2018,1
7722465512,2019,1
7722465512,2020,1
7722465512,2021,0
7722465512,2022,0
7722465664,2018,1
7722465664,2019,1
7722465664,2020,0
7722465664,2021,2
7722465664,2022,1
7722466354,2018,1
